task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
390	5c/8a4982	7663622	QC:RSeQC (1492_TREAT)	COMPLETED	0	2023-03-14 14:52:46.514	56m 6s	38m 5s	102.1%	15.9 GB	17.6 GB	28.2 GB	125.9 MB
288	22/79bec7	7663171	alignment:STAR (59_CTRL)	COMPLETED	0	2023-03-14 13:48:44.768	2h 37s	54m 34s	365.1%	35.9 GB	38.1 GB	113.2 GB	32.2 GB
324	76/fbe5f5	7663201	alignment:STAR (B3_1)	COMPLETED	0	2023-03-14 14:02:33.824	1h 46m 49s	41m 54s	533.6%	35.9 GB	38 GB	102.2 GB	28.5 GB
297	1c/c4366f	7663180	quantification:featureCounts (468_v2)	COMPLETED	0	2023-03-14 13:52:19.431	1h 57m 23s	3m 11s	252.5%	728.8 MB	1.3 GB	14.8 GB	1.6 GB
320	b1/1d6a0c	7663199	quantification:featureCounts (1159_CTRL)	COMPLETED	0	2023-03-14 13:59:45.035	1h 50m 17s	3m	202.3%	711.7 MB	1.3 GB	14.6 GB	1.9 GB
316	3a/230b38	7663192	alignment:STAR (783_TREAT)	COMPLETED	0	2023-03-14 13:55:41.598	1h 54m 26s	42m 50s	442.8%	35.9 GB	38.1 GB	110 GB	31.5 GB
373	f5/25f81c	7663243	quantification:featureCounts (512_CTRL)	COMPLETED	0	2023-03-14 14:39:01.559	1h 11m 40s	2m 4s	225.9%	704.3 MB	1.3 GB	10.8 GB	1 GB
376	20/3359b9	7663249	quantification:featureCounts (1365_TREAT)	COMPLETED	0	2023-03-14 14:43:31.487	1h 7m 11s	1m 49s	421.0%	739.6 MB	1.3 GB	17 GB	2.3 GB
382	4c/1ab9a1	7663301	quantification:featureCounts (1069_CTRL)	COMPLETED	0	2023-03-14 14:49:21.542	1h 1m 21s	1m 43s	429.3%	728.8 MB	1.3 GB	15.5 GB	1.9 GB
406	ec/b683ed	7663660	quantification:stringTie (1436_CTRL)	COMPLETED	0	2023-03-14 15:08:38.281	43m 24s	8m 35s	139.5%	1.1 GB	1.5 GB	7.3 GB	656.1 MB
397	8f/ec9d40	7663653	quantification:stringTie (1165_TREAT)	COMPLETED	0	2023-03-14 15:06:36.630	46m 1s	9m 17s	122.0%	1.2 GB	1.5 GB	6.8 GB	657.4 MB
416	20/0f59df	7663666	quantification:featureCounts (1066_CTRL)	COMPLETED	0	2023-03-14 15:14:51.651	37m 51s	1m 37s	377.4%	737.4 MB	1.3 GB	15.3 GB	1.7 GB
303	44/a6ba35	7663182	alignment:STAR (783_CTRL)	COMPLETED	0	2023-03-14 13:52:51.967	2h 5s	47m 1s	438.2%	35.9 GB	38.1 GB	105.9 GB	31.3 GB
360	95/3e2c66	7663223	quantification:featureCounts (1224_TREAT)	COMPLETED	0	2023-03-14 14:28:31.729	1h 24m 26s	4m 56s	128.0%	701 MB	1.3 GB	15.1 GB	1.6 GB
394	2d/95d52b	7663638	quantification:featureCounts (1492_TREAT)	COMPLETED	0	2023-03-14 14:55:21.789	57m 56s	2m 46s	267.3%	698.6 MB	1.3 GB	13.6 GB	1.5 GB
306	8d/ba4d77	7663184	alignment:STAR (634_v2)	COMPLETED	0	2023-03-14 13:53:06.169	2h 31s	46m 56s	558.5%	36 GB	38.2 GB	118.2 GB	34.4 GB
414	0b/da0283	7663668	quantification:stringTie (1066_CTRL)	COMPLETED	0	2023-03-14 15:16:41.603	37m 26s	8m 33s	145.5%	1.2 GB	1.5 GB	6.8 GB	653.7 MB
300	68/6575a0	7663181	alignment:STAR (5407_CTRL)	COMPLETED	0	2023-03-14 13:52:40.337	2h 2m 2s	56m 44s	424.1%	36 GB	38.2 GB	123.6 GB	37.4 GB
421	f2/1cb605	7663670	quantification:featureCounts (1015_TREAT)	COMPLETED	0	2023-03-14 15:17:01.680	37m 41s	3m 9s	266.7%	726.5 MB	1.3 GB	16.7 GB	2 GB
417	c4/895011	7663669	QC:RNASeQC (1066_CTRL)	COMPLETED	0	2023-03-14 15:16:56.745	37m 56s	11m 13s	91.3%	1 GB	2.6 GB	6.8 GB	159.8 MB
401	d1/0a17a3	7663650	quantification:featureCounts (1165_TREAT)	COMPLETED	0	2023-03-14 15:02:47.971	52m 35s	4m 41s	141.5%	682.6 MB	1.3 GB	15.1 GB	1.4 GB
428	02/870bf0	7663992	quantification:featureCounts (1069_TREAT)	COMPLETED	0	2023-03-14 15:29:02.371	27m 6s	2m 57s	217.0%	729.9 MB	1.3 GB	15.5 GB	1.7 GB
436	05/f14907	7664072	quantification:featureCounts (1154_TREAT)	COMPLETED	0	2023-03-14 15:43:07.897	13m 10s	2m 36s	247.2%	704.9 MB	1.3 GB	15.3 GB	1.6 GB
433	c2/98da06	7664070	quantification:stringTie (1154_TREAT)	COMPLETED	0	2023-03-14 15:41:47.026	14m 51s	7m 55s	145.6%	1.1 GB	1.5 GB	6.7 GB	652.4 MB
420	ac/60a810	7663821	quantification:stringTie (1015_TREAT)	COMPLETED	0	2023-03-14 15:23:46.971	32m 56s	10m 49s	128.7%	1.4 GB	1.7 GB	7.2 GB	658.7 MB
334	01/cc3a7c	7663206	alignment:STAR (B42_1)	COMPLETED	0	2023-03-14 14:05:52.247	1h 50m 55s	39m 19s	531.9%	35.9 GB	38 GB	98.9 GB	27.5 GB
327	15/7b466b	7663202	alignment:STAR (859_CTRL)	COMPLETED	0	2023-03-14 14:02:52.832	1h 54m	44m 38s	576.9%	36 GB	38.1 GB	113.3 GB	32.4 GB
451	f8/f8135c	7664086	quantification:featureCounts (464_TREAT)	COMPLETED	0	2023-03-14 15:47:48.939	9m 5s	1m 20s	406.7%	686.2 MB	1.3 GB	12.2 GB	1.1 GB
407	7a/2e78c1	7663662	quantification:featureCounts (1436_CTRL)	COMPLETED	0	2023-03-14 15:11:51.603	45m 12s	6m 1s	126.5%	686.6 MB	1.3 GB	17.2 GB	2.2 GB
446	64/dbffd1	7664083	quantification:stringTie (464_TREAT)	COMPLETED	0	2023-03-14 15:47:17.424	9m 46s	6m 57s	130.7%	928.4 MB	1.2 GB	5.6 GB	647.2 MB
454	c5/bfebd7	7664090	quantification:featureCounts (1165_CTRL)	COMPLETED	0	2023-03-14 15:48:52.167	8m 30s	1m 28s	422.6%	681.1 MB	1.3 GB	15 GB	1.3 GB
440	d9/d8be52	7664076	quantification:featureCounts (1280_v2)	COMPLETED	0	2023-03-14 15:44:43.956	12m 53s	3m 48s	247.7%	711.9 MB	1.3 GB	17 GB	2.3 GB
467	47/5a8616	7664105	quantification:featureCounts (4958_CTRL)	COMPLETED	0	2023-03-14 15:53:18.843	4m 29s	1m 9s	408.0%	665.9 MB	1.3 GB	11 GB	903.6 MB
458	68/97ecc7	7664091	quantification:stringTie (1165_CTRL)	COMPLETED	0	2023-03-14 15:48:52.450	9m 15s	7m 44s	150.7%	1.1 GB	1.4 GB	6.9 GB	656.8 MB
465	9e/b988ff	7664100	quantification:featureCounts (1159_TREAT)	COMPLETED	0	2023-03-14 15:52:03.398	6m 15s	1m 57s	348.4%	751.5 MB	1.3 GB	17 GB	2.5 GB
291	e5/a5c79f	7663173	alignment:STAR (5542_v2)	COMPLETED	0	2023-03-14 13:49:10.801	2h 9m 22s	1h 40s	418.7%	36 GB	38.2 GB	131.5 GB	40.3 GB
337	3f/8fedb8	7663207	alignment:STAR (7_TREAT)	COMPLETED	0	2023-03-14 14:06:01.800	1h 53m 51s	42m 48s	436.4%	36 GB	38.2 GB	116.8 GB	34 GB
432	3a/43d032	7664071	QC:RNASeQC (1154_TREAT)	COMPLETED	0	2023-03-14 15:42:52.245	17m 11s	12m 11s	92.7%	1 GB	2.8 GB	6.8 GB	159.8 MB
429	31/51e65f	7664064	quantification:stringTie (1069_TREAT)	COMPLETED	0	2023-03-14 15:35:37.451	24m 30s	11m 39s	121.9%	1.2 GB	1.5 GB	6.8 GB	653 MB
431	34/70f99b	7664056	QC:RNASeQC (1069_TREAT)	COMPLETED	0	2023-03-14 15:31:02.543	29m 26s	13m 29s	92.8%	1 GB	2.8 GB	6.9 GB	159.8 MB
485	ec/e472dd	7664118	quantification:featureCounts (1019_TREAT)	COMPLETED	0	2023-03-14 15:56:54.506	3m 53s	2m 50s	282.4%	713.3 MB	1.3 GB	17.7 GB	1.9 GB
331	2c/8548f9	7663204	alignment:STAR (898_CTRL)	COMPLETED	0	2023-03-14 14:05:32.702	1h 55m 35s	48m 3s	567.8%	36 GB	38.2 GB	116.3 GB	33.9 GB
494	b1/336c8a	7664126	quantification:featureCounts (1605_v2)	COMPLETED	0	2023-03-14 15:58:18.321	3m	1m 59s	300.7%	712.9 MB	1.3 GB	14.3 GB	1.5 GB
445	ea/6ebfb3	7664078	QC:RNASeQC (1280_v2)	COMPLETED	0	2023-03-14 15:45:27.959	16m 15s	13m 12s	94.9%	1 GB	2.8 GB	7.2 GB	159.8 MB
444	96/afefa2	7664080	quantification:stringTie (1280_v2)	COMPLETED	0	2023-03-14 15:46:17.139	15m 26s	11m 35s	127.0%	1.3 GB	1.6 GB	7.2 GB	653.4 MB
473	4a/b70f7e	7664108	quantification:stringTie (4958_CTRL)	COMPLETED	0	2023-03-14 15:54:42.543	7m 30s	6m 30s	126.5%	956.5 MB	1.2 GB	5.2 GB	647.7 MB
476	7d/e2f98d	7664112	quantification:featureCounts (1051_TREAT)	COMPLETED	0	2023-03-14 15:56:08.829	6m 6s	5m 22s	138.5%	755.2 MB	1.3 GB	18.3 GB	3.5 GB
333	11/1a69c3	7663205	alignment:STAR (944_v2)	COMPLETED	0	2023-03-14 14:05:50.393	1h 56m 51s	46m 59s	537.4%	36 GB	38.1 GB	115.7 GB	34.2 GB
419	3c/8daa85	7663783	QC:RNASeQC (1015_TREAT)	COMPLETED	0	2023-03-14 15:22:22.465	40m 20s	16m 24s	98.1%	1 GB	2.8 GB	7.3 GB	159.8 MB
460	ab/3fae7b	7664095	quantification:stringTie (1159_TREAT)	COMPLETED	0	2023-03-14 15:50:03.285	12m 40s	9m 51s	140.2%	1.1 GB	1.4 GB	7 GB	653.7 MB
348	8c/8ac3b4	7663213	alignment:STAR (B43_1)	COMPLETED	0	2023-03-14 14:12:57.294	1h 50m 34s	36m 33s	485.0%	35.9 GB	38.1 GB	106.6 GB	30.2 GB
329	97/fc389e	7663203	alignment:STAR (859_TREAT)	COMPLETED	0	2023-03-14 14:03:34.128	2h 7s	50m 41s	558.1%	36 GB	38.2 GB	123.2 GB	36.6 GB
339	3b/00aab6	7663208	alignment:STAR (B35_1)	COMPLETED	0	2023-03-14 14:06:50.745	1h 57m 21s	46m 15s	435.7%	36 GB	38.2 GB	113.5 GB	33.3 GB
452	3c/510869	7664084	QC:RNASeQC (464_TREAT)	COMPLETED	0	2023-03-14 15:47:47.270	16m 28s	9m 2s	96.2%	1 GB	2.6 GB	5.6 GB	159.8 MB
495	64/947d79	7664131	QC:dupRadar (1224_TREAT)	COMPLETED	0	2023-03-14 16:00:28.657	4m 34s	4m 16s	329.7%	1 GB	3.5 GB	25.6 GB	2.9 GB
498	aa/18ce6c	7664139	quantification:featureCounts (1648_CTRL)	COMPLETED	0	2023-03-14 16:02:41.413	3m 34s	1m 45s	264.2%	682.2 MB	1.3 GB	12 GB	1.1 GB
456	04/e8d778	7664092	QC:RNASeQC (1165_CTRL)	COMPLETED	0	2023-03-14 15:49:22.642	16m 54s	11m 24s	96.5%	1 GB	2.6 GB	6.9 GB	159.8 MB
462	41/1c49b8	7664101	QC:RNASeQC (1159_TREAT)	COMPLETED	0	2023-03-14 15:52:38.736	13m 38s	10m 38s	96.9%	1 GB	2.6 GB	7.1 GB	159.8 MB
469	fa/1c4a8f	7664106	QC:RNASeQC (4958_CTRL)	COMPLETED	0	2023-03-14 15:53:38.194	12m 39s	9m 41s	97.8%	1 GB	2.6 GB	5.2 GB	159.8 MB
478	07/b91f1e	7664114	quantification:stringTie (1051_TREAT)	COMPLETED	0	2023-03-14 15:56:38.002	10m 47s	10m 29s	125.5%	1.2 GB	1.5 GB	7.1 GB	650 MB
342	91/62f217	7663210	alignment:STAR (944_CTRL)	COMPLETED	0	2023-03-14 14:10:01.182	1h 57m 26s	44m 20s	541.8%	36 GB	38.1 GB	117.3 GB	34.2 GB
351	a9/9f095f	7663214	alignment:STAR (B55_1)	COMPLETED	0	2023-03-14 14:13:03.672	1h 54m 32s	38m 19s	519.7%	36 GB	38.1 GB	114 GB	33 GB
507	e4/067ab5	7664146	quantification:featureCounts (4969_TREAT)	COMPLETED	0	2023-03-14 16:04:16.456	3m 27s	1m 40s	315.5%	656.9 MB	1.3 GB	11.9 GB	1.2 GB
344	5a/7dcb90	7663211	alignment:STAR (B31_1)	COMPLETED	0	2023-03-14 14:11:06.363	1h 56m 54s	43m 29s	473.9%	36 GB	38.2 GB	119.7 GB	35.6 GB
491	7e/381a88	7664127	quantification:stringTie (1605_v2)	COMPLETED	0	2023-03-14 15:58:32.648	9m 58s	8m 24s	130.2%	1.1 GB	1.6 GB	6.3 GB	652.1 MB
505	d9/8851e6	7664140	quantification:stringTie (4969_TREAT)	COMPLETED	0	2023-03-14 16:02:41.843	6m 43s	5m 59s	128.1%	1022.2 MB	1.4 GB	5.4 GB	643.6 MB
488	30/64e1ec	7664123	QC:RNASeQC (1605_v2)	COMPLETED	0	2023-03-14 15:57:47.697	11m 44s	11m 34s	97.9%	1 GB	2.8 GB	6.4 GB	159.8 MB
510	f4/487f22	7664150	QC:dupRadar (512_CTRL)	COMPLETED	0	2023-03-14 16:06:15.371	3m 39s	2m 22s	474.7%	1 GB	3.5 GB	18.6 GB	1.9 GB
475	fa/42a1e4	7664110	QC:RNASeQC (1051_TREAT)	COMPLETED	0	2023-03-14 15:54:52.920	15m 46s	13m 18s	94.3%	1 GB	2.6 GB	7.1 GB	159.8 MB
504	5b/9932e9	7664142	QC:RNASeQC (4969_TREAT)	COMPLETED	0	2023-03-14 16:02:43.910	8m	7m 36s	97.4%	1 GB	2.6 GB	5.4 GB	159.7 MB
514	10/f0cff2	7664156	quantification:featureCounts (1436_TREAT)	COMPLETED	0	2023-03-14 16:07:25.845	3m 22s	2m 53s	304.0%	724.3 MB	1.3 GB	20.9 GB	3.2 GB
500	8f/d7196d	7664138	QC:RNASeQC (1648_CTRL)	COMPLETED	0	2023-03-14 16:02:40.540	8m 11s	7m 56s	96.5%	1 GB	2.6 GB	5.5 GB	159.7 MB
352	64/57be25	7663215	alignment:STAR (B6_1)	COMPLETED	0	2023-03-14 14:13:06.067	1h 58m 21s	40m 23s	579.2%	36 GB	38.1 GB	112.5 GB	32 GB
396	17/d00718	7663636	QC:Preseq (1492_TREAT)	COMPLETED	0	2023-03-14 14:53:51.781	1h 17m 40s	13m 30s	101.6%	13.6 MB	1.7 GB	4.6 GB	461.3 KB
518	95/dfbf31	7664161	quantification:featureCounts (1648_TREAT)	COMPLETED	0	2023-03-14 16:08:01.963	4m 19s	1m 52s	353.4%	664.1 MB	1.3 GB	14.8 GB	1.8 GB
486	6d/6fdc19	7664116	QC:RNASeQC (1019_TREAT)	COMPLETED	0	2023-03-14 15:56:50.033	15m 57s	14m 51s	100.6%	1 GB	2.8 GB	7.8 GB	159.8 MB
528	3a/8933c9	7664168	quantification:featureCounts (367_CTRL)	COMPLETED	0	2023-03-14 16:10:50.666	2m 8s	1m 23s	354.0%	667.5 MB	1.3 GB	11.7 GB	1 GB
383	4e/24216a	7663255	QC:Preseq (1069_CTRL)	COMPLETED	0	2023-03-14 14:48:51.568	1h 24m 46s	15m 53s	101.5%	14.5 MB	1.7 GB	5.3 GB	463 KB
399	50/288995	7663648	QC:Preseq (1165_TREAT)	COMPLETED	0	2023-03-14 15:00:52.075	1h 12m 47s	15m 40s	101.6%	11.9 MB	1.7 GB	5.4 GB	461 KB
403	37/101744	7663651	QC:RSeQC (1165_TREAT)	COMPLETED	0	2023-03-14 15:04:16.656	1h 9m 24s	47m 58s	92.2%	18.1 GB	19.8 GB	33 GB	136.7 MB
412	d5/bf443a	7663663	QC:Preseq (1066_CTRL)	COMPLETED	0	2023-03-14 15:11:51.759	1h 1m 50s	14m 30s	99.2%	42.9 MB	1.5 GB	5.3 GB	462.1 KB
395	d9/3d1d5c	7663637	alignment:markDuplicates (1492_TREAT)	COMPLETED	0	2023-03-14 14:54:26.587	1h 20m 14s	17m 6s	132.5%	28.3 GB	38 GB	12.7 GB	3.7 GB
347	ed/622339	7663212	alignment:STAR (B24_1)	COMPLETED	0	2023-03-14 14:12:10.457	2h 9m 17s	52m 49s	630.7%	36 GB	38.2 GB	143.4 GB	45 GB
355	cb/80eca8	7663216	alignment:STAR (B18_1)	COMPLETED	0	2023-03-14 14:13:08.822	2h 8m 25s	44m 30s	639.4%	36.1 GB	38.4 GB	154.1 GB	48 GB
409	12/e55b82	7663655	QC:Preseq (1436_CTRL)	COMPLETED	0	2023-03-14 15:06:52.166	1h 14m 50s	16m 56s	98.8%	11.8 MB	1.7 GB	5.9 GB	461.8 KB
404	d3/0ff6e1	7663661	QC:RSeQC (1436_CTRL)	COMPLETED	0	2023-03-14 15:10:02.014	1h 11m 42s	38m 17s	96.3%	18 GB	19.5 GB	36 GB	134.6 MB
415	f2/6409ed	7663665	QC:RSeQC (1066_CTRL)	COMPLETED	0	2023-03-14 15:13:02.278	1h 8m 42s	33m 32s	98.0%	16.7 GB	18.3 GB	32.6 GB	134.5 MB
424	05/9fb46b	7663860	QC:Preseq (1015_TREAT)	COMPLETED	0	2023-03-14 15:25:02.671	56m 42s	17m 31s	100.5%	13.9 MB	1.7 GB	5.8 GB	463.9 KB
426	d1/635a24	7664017	QC:Preseq (1069_TREAT)	COMPLETED	0	2023-03-14 15:29:42.905	52m 2s	14m 37s	100.4%	17.9 MB	1.7 GB	5.4 GB	462.5 KB
435	52/7706cd	7664067	QC:Preseq (1154_TREAT)	COMPLETED	0	2023-03-14 15:38:47.174	42m 59s	15m 15s	100.5%	13.2 MB	1.7 GB	5.3 GB	461.1 KB
434	42/247743	7664069	QC:RSeQC (1154_TREAT)	COMPLETED	0	2023-03-14 15:41:42.207	40m 5s	32m 5s	98.3%	16.3 GB	17.8 GB	32.6 GB	130.4 MB
443	6f/db2cee	7664075	QC:Preseq (1280_v2)	COMPLETED	0	2023-03-14 15:44:42.952	37m 7s	15m 1s	100.1%	20 MB	1.5 GB	5.7 GB	462.8 KB
447	7d/478f4b	7664081	QC:Preseq (464_TREAT)	COMPLETED	0	2023-03-14 15:47:07.586	34m 43s	12m 42s	101.0%	13.5 MB	1.7 GB	4.2 GB	460.3 KB
449	2b/13c7fd	7664085	QC:RSeQC (464_TREAT)	COMPLETED	0	2023-03-14 15:47:48.294	34m 2s	28m 28s	93.8%	13.2 GB	14.7 GB	25.6 GB	124.6 MB
483	5d/27dcc1	7664120	quantification:stringTie (1019_TREAT)	COMPLETED	0	2023-03-14 15:57:04.705	24m 48s	19m 27s	120.2%	1.2 GB	1.6 GB	7.8 GB	655.7 MB
515	49/4da849	7664157	quantification:stringTie (1436_TREAT)	COMPLETED	0	2023-03-14 16:07:33.081	14m 27s	10m 9s	141.6%	1.2 GB	1.6 GB	8.5 GB	660.9 MB
521	2f/802541	7664165	quantification:stringTie (1648_TREAT)	COMPLETED	0	2023-03-14 16:09:55.039	12m 9s	8m 42s	133.4%	1.1 GB	1.4 GB	6.4 GB	650.9 MB
524	13/12cce6	7664166	QC:RNASeQC (1648_TREAT)	COMPLETED	0	2023-03-14 16:10:41.145	11m 35s	9m 12s	99.7%	1 GB	2.6 GB	6.5 GB	159.8 MB
525	b1/005aa2	7664169	QC:RNASeQC (367_CTRL)	COMPLETED	0	2023-03-14 16:10:56.313	11m 21s	9m 3s	99.7%	1 GB	2.6 GB	5.4 GB	159.8 MB
530	5c/d71033	7664173	quantification:stringTie (367_CTRL)	COMPLETED	0	2023-03-14 16:12:48.261	9m 29s	5m 18s	153.5%	990.8 MB	1.3 GB	5.4 GB	647.9 MB
536	db/0723b0	7664179	quantification:featureCounts (1154_CTRL)	COMPLETED	0	2023-03-14 16:13:44.269	8m 33s	2m 14s	386.5%	671.3 MB	1.3 GB	17.5 GB	2.2 GB
411	b5/9a641f	7663664	alignment:markDuplicates (1066_CTRL)	COMPLETED	0	2023-03-14 15:13:02.083	1h 9m 16s	20m 44s	136.3%	29.7 GB	38.5 GB	14.3 GB	4.3 GB
430	73/9d0496	7664033	QC:RSeQC (1069_TREAT)	COMPLETED	0	2023-03-14 15:30:13.524	52m 34s	36m 19s	96.6%	16.5 GB	18.1 GB	33 GB	133.9 MB
516	8f/27e98c	7664153	QC:RNASeQC (1436_TREAT)	COMPLETED	0	2023-03-14 16:06:18.543	16m 31s	15m 40s	99.2%	1 GB	2.8 GB	8.6 GB	159.8 MB
388	0a/a46b54	7663379	alignment:markDuplicates (1069_CTRL)	COMPLETED	0	2023-03-14 14:50:06.542	1h 33m 12s	25m 26s	139.7%	30.3 GB	38.3 GB	14.6 GB	4.2 GB
410	f2/5c8de4	7663656	alignment:markDuplicates (1436_CTRL)	COMPLETED	0	2023-03-14 15:06:52.318	1h 16m 27s	25m 8s	139.1%	30.8 GB	38 GB	16.3 GB	4.7 GB
472	d6/401149	7664107	QC:Preseq (4958_CTRL)	COMPLETED	0	2023-03-14 15:54:08.354	29m 47s	10m 31s	100.6%	11.1 MB	1.5 GB	3.7 GB	459.2 KB
422	93/a73c03	7663674	alignment:markDuplicates (1015_TREAT)	COMPLETED	0	2023-03-14 15:18:52.456	1h 5m 30s	21m 54s	138.0%	32.3 GB	38 GB	16.1 GB	4.7 GB
442	1d/d8e41d	7664074	QC:RSeQC (1280_v2)	COMPLETED	0	2023-03-14 15:44:17.973	40m 38s	35m 28s	97.1%	17.3 GB	18.9 GB	35.2 GB	133.4 MB
471	43/fa93ff	7664103	QC:RSeQC (4958_CTRL)	COMPLETED	0	2023-03-14 15:52:57.589	31m 59s	30m 4s	97.0%	12.3 GB	14 GB	23 GB	126.2 MB
398	f8/a49a77	7663641	alignment:markDuplicates (1165_TREAT)	COMPLETED	0	2023-03-14 14:57:31.558	1h 27m 26s	27m 1s	134.6%	30.4 GB	38.4 GB	14.8 GB	4.3 GB
427	36/b855bf	7664062	alignment:markDuplicates (1069_TREAT)	COMPLETED	0	2023-03-14 15:34:18.234	51m 9s	22m 1s	132.2%	29.2 GB	38.5 GB	14.5 GB	4.3 GB
437	d8/39bc12	7664068	alignment:markDuplicates (1154_TREAT)	COMPLETED	0	2023-03-14 15:40:37.454	44m 50s	19m 24s	127.8%	29.4 GB	38 GB	14.5 GB	4.3 GB
537	93/fde6fb	7664178	QC:RNASeQC (1154_CTRL)	COMPLETED	0	2023-03-14 16:13:42.759	11m 45s	11m 12s	99.3%	1 GB	2.6 GB	7.5 GB	159.8 MB
450	b7/335476	7664087	alignment:markDuplicates (464_TREAT)	COMPLETED	0	2023-03-14 15:48:07.486	37m 25s	17m 18s	144.6%	27.9 GB	38 GB	11.6 GB	3.3 GB
459	b2/8d11e3	7664093	QC:Preseq (1165_CTRL)	COMPLETED	0	2023-03-14 15:49:23.111	36m 45s	16m 9s	100.8%	19.1 MB	1.7 GB	5.4 GB	460.2 KB
501	78/047324	7664135	quantification:stringTie (1648_CTRL)	COMPLETED	0	2023-03-14 16:01:43.179	24m 25s	23m 39s	110.5%	1 GB	1.4 GB	5.5 GB	642.2 MB
453	33/d484ae	7664094	QC:RSeQC (1165_CTRL)	COMPLETED	0	2023-03-14 15:49:42.989	38m 25s	35m 40s	94.7%	17.9 GB	19.4 GB	33.3 GB	136 MB
461	2a/9ac29b	7664097	QC:Preseq (1159_TREAT)	COMPLETED	0	2023-03-14 15:50:42.568	37m 26s	16m 4s	101.4%	36.2 MB	1.7 GB	5.6 GB	463.4 KB
497	94/5d6996	7664132	QC:RSeQC (1648_CTRL)	COMPLETED	0	2023-03-14 16:00:49.945	27m 19s	26m 34s	100.8%	11.8 GB	13.5 GB	24.9 GB	122.3 MB
418	b0/05f857	7663918	QC:RSeQC (1015_TREAT)	COMPLETED	0	2023-03-14 15:26:56.752	1h 1m 32s	42m 2s	98.4%	19.5 GB	21 GB	35.6 GB	138 MB
553	09/9a6f5d	7664199	quantification:stringTie (5048_CTRL)	COMPLETED	0	2023-03-14 16:22:20.812	7m 18s	5m 21s	155.2%	992.2 MB	1.3 GB	5.4 GB	648.8 MB
499	b9/7b4493	7664134	QC:Preseq (1648_CTRL)	COMPLETED	0	2023-03-14 16:01:18.746	28m 40s	10m 56s	101.1%	11.9 MB	1.7 GB	4 GB	459.9 KB
541	69/554d2e	7664190	quantification:stringTie (1605_CTRL)	COMPLETED	0	2023-03-14 16:21:50.486	8m 8s	7m 22s	133.3%	1.1 GB	1.4 GB	6.5 GB	652.7 MB
468	f1/428f3f	7664104	alignment:markDuplicates (4958_CTRL)	COMPLETED	0	2023-03-14 15:52:57.936	37m 16s	18m 15s	152.6%	27.4 GB	38.4 GB	10.3 GB	3 GB
457	d9/be9d97	7664088	alignment:markDuplicates (1165_CTRL)	COMPLETED	0	2023-03-14 15:48:12.397	42m 41s	21m 50s	137.4%	31.1 GB	38 GB	14.9 GB	4.4 GB
548	0b/01f880	7664193	quantification:stringTie (218_CTRL)	COMPLETED	0	2023-03-14 16:21:56.472	9m 7s	8m 3s	132.4%	1 GB	1.4 GB	6.1 GB	651.8 MB
474	30/59fb5a	7664113	QC:Preseq (1051_TREAT)	COMPLETED	0	2023-03-14 15:56:17.851	35m 1s	17m 14s	100.8%	37.2 MB	1.7 GB	5.7 GB	465.8 KB
508	f7/aee6a5	7664145	QC:Preseq (4969_TREAT)	COMPLETED	0	2023-03-14 16:04:12.933	27m 46s	11m 8s	101.7%	16.3 MB	1.7 GB	4 GB	459.7 KB
492	b8/f08ee0	7664128	QC:RSeQC (1605_v2)	COMPLETED	0	2023-03-14 15:59:52.903	32m 51s	31m 34s	100.8%	16 GB	17.5 GB	30.1 GB	130.6 MB
569	bf/d1f516	7664218	quantification:stringTie (7_CTRL)	COMPLETED	0	2023-03-14 16:26:13.946	6m 30s	5m 42s	131.0%	1006.4 MB	1.4 GB	3.9 GB	630.8 MB
439	52/dec136	7664079	alignment:markDuplicates (1280_v2)	COMPLETED	0	2023-03-14 15:45:42.363	47m 11s	25m 9s	150.6%	30.3 GB	38.3 GB	15.5 GB	4.6 GB
489	cc/6b9882	7664130	QC:Preseq (1605_v2)	COMPLETED	0	2023-03-14 16:00:07.900	32m 46s	14m 31s	100.9%	21.2 MB	1.7 GB	4.9 GB	462.1 KB
568	37/15ed01	7664213	QC:RNASeQC (7_CTRL)	COMPLETED	0	2023-03-14 16:25:32.301	7m 28s	6m 33s	100.5%	1 GB	2.8 GB	4 GB	159.7 MB
529	12/e8545c	7664170	QC:Preseq (367_CTRL)	COMPLETED	0	2023-03-14 16:11:29.297	21m 54s	10m 41s	100.7%	11.1 MB	1.5 GB	4 GB	459.5 KB
547	48/1ec7f3	7664196	QC:RNASeQC (218_CTRL)	COMPLETED	0	2023-03-14 16:22:18.500	11m 5s	10m 55s	101.3%	1 GB	2.8 GB	6.2 GB	159.8 MB
479	7a/28e96d	7664111	alignment:markDuplicates (1051_TREAT)	COMPLETED	0	2023-03-14 15:55:23.318	38m 31s	20m 8s	125.1%	30.1 GB	38 GB	15.5 GB	4.5 GB
558	aa/1ee860	7664203	QC:RNASeQC (5048_CTRL)	COMPLETED	0	2023-03-14 16:22:49.080	11m 5s	10m 24s	99.9%	1 GB	2.8 GB	5.4 GB	159.8 MB
566	ff/5a892f	7664209	quantification:stringTie (1492_CTRL)	COMPLETED	0	2023-03-14 16:24:31.210	9m 23s	8m 50s	136.9%	1.2 GB	1.5 GB	6.2 GB	649.2 MB
