task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
981	2d/1dab4d	6583611	stringtie (Sample_55)	COMPLETED	0	2023-02-16 04:22:12.985	14m 16s	13m 55s	101.2%	851 MB	1.1 GB	11 GB	546 MB
954	36/d2a4c6	6583587	preseq (Sample_40)	COMPLETED	0	2023-02-16 04:08:35.572	28m 32s	27m 37s	100.8%	17.9 MB	1.7 GB	9.5 GB	443.4 KB
799	72/7434cd	6583433	markDuplicates (Sample_139)	COMPLETED	0	2023-02-16 02:34:41.128	2h 3m 21s	38m 50s	135.2%	28 GB	38 GB	24.9 GB	9.2 GB
739	42/89f15f	6583364	markDuplicates (Sample_118)	COMPLETED	0	2023-02-16 01:39:35.126	2h 58m 32s	1h 7m 21s	129.4%	30 GB	38.3 GB	40.8 GB	14.2 GB
993	27/50c4b0	6583623	stringtie (Sample_130)	COMPLETED	0	2023-02-16 04:26:11.480	12m 12s	11m 31s	100.1%	814.6 MB	1.1 GB	9 GB	564 MB
847	19/738d84	6583473	RSeQC (Sample_101)	COMPLETED	0	2023-02-16 02:54:33.410	1h 44m 50s	1h 38m 55s	99.5%	12.4 GB	13.9 GB	94.9 GB	133.5 MB
987	50/2015c7	6583617	stringtie (Sample_42)	COMPLETED	0	2023-02-16 04:24:50.621	14m 33s	14m 1s	101.1%	809.3 MB	1.1 GB	13.9 GB	545.4 MB
957	c5/e4069e	6583589	featureCounts (Sample_40)	COMPLETED	0	2023-02-16 04:09:20.305	31m 19s	9m 6s	252.3%	1.2 GB	1.8 GB	73.4 GB	38.2 GB
978	6d/5a93bf	6583607	RNASeQC (Sample_55)	COMPLETED	0	2023-02-16 04:18:21.329	23m 3s	22m 48s	100.3%	1.1 GB	2.8 GB	11.1 GB	147.1 MB
996	17/58f918	6583622	RNASeQC (Sample_130)	COMPLETED	0	2023-02-16 04:25:48.887	15m 55s	15m 25s	100.9%	1 GB	2.6 GB	9.1 GB	147.1 MB
783	69/918fe5	6583412	markDuplicates (Sample_124)	COMPLETED	0	2023-02-16 02:23:55.319	2h 17m 54s	47m 25s	120.1%	29.5 GB	38 GB	30.4 GB	11.1 GB
913	22/65d726	6583542	RSeQC (Sample_20)	COMPLETED	0	2023-02-16 03:37:38.457	1h 5m 46s	1h 4m 57s	98.9%	5.1 GB	6.7 GB	78 GB	103.2 MB
1000	33/235ee9	6583628	stringtie (Sample_34)	COMPLETED	0	2023-02-16 04:30:22.667	13m 26s	13m 10s	97.3%	1 GB	1.4 GB	12.8 GB	561.3 MB
964	5f/5860b6	6583591	preseq (Sample_38)	COMPLETED	0	2023-02-16 04:09:50.314	35m 24s	34m 59s	99.8%	17.4 MB	1.5 GB	12.1 GB	448.3 KB
890	6c/c3679a	6583518	genebody_coverage (Sample_11)	COMPLETED	0	2023-02-16 03:21:13.466	1h 25m 26s	1h 23m 31s	74.3%	894.3 MB	4.6 GB	735 GB	403.4 MB
944	1c/1270fb	6583573	RSeQC (Sample_27)	COMPLETED	0	2023-02-16 03:58:41.352	48m 43s	48m 2s	92.5%	4.7 GB	6.3 GB	57.8 GB	113 MB
984	38/6ccd47	6583616	RNASeQC (Sample_42)	COMPLETED	0	2023-02-16 04:23:21.810	24m 22s	24m 13s	99.5%	1 GB	2.8 GB	14 GB	147.1 MB
878	fe/c7e9ea	6583507	genebody_coverage (Sample_138)	COMPLETED	0	2023-02-16 03:13:48.645	1h 34m 45s	1h 33m 54s	68.9%	903.8 MB	2.6 GB	746.2 GB	410.1 MB
969	ee/675648	6583603	preseq (Sample_35)	COMPLETED	0	2023-02-16 04:17:20.805	31m 18s	30m 39s	101.1%	21.9 MB	1.7 GB	10.5 GB	445.1 KB
794	2a/1a4239	6583427	markDuplicates (Sample_120)	COMPLETED	0	2023-02-16 02:32:11.680	2h 17m 2s	50m 26s	122.0%	26.9 GB	38.4 GB	30 GB	10.7 GB
1010	71/38d773	6583634	stringtie (Sample_50)	COMPLETED	0	2023-02-16 04:34:24.144	15m 30s	15m 9s	99.3%	786.9 MB	1003.7 MB	14.8 GB	533.4 MB
980	45/310ac0	6583606	preseq (Sample_55)	COMPLETED	0	2023-02-16 04:18:21.166	32m 3s	31m 14s	101.4%	41.5 MB	1.7 GB	9.8 GB	455.3 KB
991	58/59938c	6583625	preseq (Sample_130)	COMPLETED	0	2023-02-16 04:26:59.349	23m 56s	23m 39s	101.4%	19.9 MB	1.7 GB	7.8 GB	473.8 KB
892	0b/da1910	6583521	genebody_coverage (Sample_30)	COMPLETED	0	2023-02-16 03:23:04.665	1h 29m 39s	1h 28m 21s	78.0%	934.2 MB	5 GB	733.3 GB	409 MB
998	d1/05bc50	6583632	RNASeQC (Sample_34)	COMPLETED	0	2023-02-16 04:33:07.631	20m 52s	20m 38s	98.6%	1 GB	2.8 GB	12.9 GB	147.1 MB
1015	8b/cb9ee7	6583642	stringtie (Sample_31)	COMPLETED	0	2023-02-16 04:40:45.789	13m 18s	12m 30s	102.5%	782.5 MB	972.8 MB	15.5 GB	540.1 MB
951	52/8c4cba	6583581	RSeQC (Sample_37)	COMPLETED	0	2023-02-16 04:04:05.408	50m 34s	50m 22s	100.5%	6.1 GB	7.9 GB	55.2 GB	118.9 MB
1009	57/db66c2	6583635	RNASeQC (Sample_50)	COMPLETED	0	2023-02-16 04:36:28.699	18m 11s	17m 19s	98.0%	1 GB	2.6 GB	14.8 GB	147 MB
966	1d/6c71ee	6583597	featureCounts (Sample_38)	COMPLETED	0	2023-02-16 04:11:55.339	44m 39s	15m 21s	208.7%	1.2 GB	1.8 GB	98.1 GB	53 GB
936	ab/166a96	6583565	genebody_coverage (Sample_28)	COMPLETED	0	2023-02-16 03:54:21.463	1h 3m 13s	1h 3m 5s	73.4%	921.4 MB	5 GB	733.9 GB	401.3 MB
915	02/65dd41	6583547	genebody_coverage (Sample_20)	COMPLETED	0	2023-02-16 03:42:23.946	1h 15m 45s	1h 14m 49s	73.0%	893.9 MB	2.6 GB	730.5 GB	392.8 MB
816	9f/c41d89	6583442	markDuplicates (Sample_116)	COMPLETED	0	2023-02-16 02:37:11.969	2h 22m 2s	46m 57s	123.6%	28.4 GB	38.5 GB	30 GB	10.7 GB
955	57/bb8e03	6583585	RSeQC (Sample_40)	COMPLETED	0	2023-02-16 04:07:35.330	52m 4s	50m 1s	100.3%	5.3 GB	7 GB	57.6 GB	109.1 MB
810	60/16a383	6583436	markDuplicates (Sample_137)	COMPLETED	0	2023-02-16 02:35:45.837	2h 24m 28s	1h 7s	126.8%	30.6 GB	38.4 GB	34.3 GB	12.1 GB
938	87/662e91	6583564	RSeQC (Sample_28)	COMPLETED	0	2023-02-16 03:52:16.434	1h 8m 9s	1h 7m 8s	96.9%	6 GB	7.5 GB	61.7 GB	115.3 MB
1019	1f/d4ca74	6583654	stringtie (Sample_39)	COMPLETED	0	2023-02-16 04:49:14.145	11m 12s	10m 19s	99.3%	702.3 MB	910 MB	9.5 GB	552.1 MB
885	74/4bc1b2	6583516	RSeQC (Sample_11)	COMPLETED	0	2023-02-16 03:19:13.405	1h 41m 33s	1h 38m 8s	97.6%	8.3 GB	10.1 GB	97.6 GB	119.8 MB
919	b1/8e6ca6	6583552	RSeQC (Sample_119)	COMPLETED	0	2023-02-16 03:44:10.668	1h 17m 26s	1h 16m 40s	94.9%	14.1 GB	15.6 GB	88.7 GB	143.5 MB
855	27/96d620	6583485	markDuplicates (Sample_17)	COMPLETED	0	2023-02-16 03:03:53.384	1h 58m 4s	36m 10s	152.2%	33.1 GB	38 GB	20.4 GB	6.4 GB
1003	0a/1a653e	6583627	preseq (Sample_34)	COMPLETED	0	2023-02-16 04:29:52.625	32m 5s	31m 37s	99.9%	19 MB	1.5 GB	11.6 GB	473 KB
1021	d7/ac96ab	6583652	RNASeQC (Sample_39)	COMPLETED	0	2023-02-16 04:48:34.552	14m 3s	13m 52s	93.5%	1 GB	2.6 GB	9.5 GB	147.1 MB
1011	3e/e22808	6583645	RNASeQC (Sample_31)	COMPLETED	0	2023-02-16 04:41:49.109	22m 13s	21m 39s	99.1%	1.2 GB	2.6 GB	15.5 GB	147 MB
882	4f/39c9c2	6583506	markDuplicates (Sample_138)	COMPLETED	0	2023-02-16 03:13:38.481	1h 50m 49s	29m 5s	148.5%	30.6 GB	38 GB	16.7 GB	5.1 GB
985	03/15196a	6583618	preseq (Sample_42)	COMPLETED	0	2023-02-16 04:25:11.172	39m 17s	38m 27s	100.8%	46.5 MB	1.7 GB	12.7 GB	456.7 KB
822	86/7b9dac	6583450	markDuplicates (Sample_117)	COMPLETED	0	2023-02-16 02:42:13.294	2h 22m 29s	49m 33s	121.5%	26.7 GB	38.4 GB	31.2 GB	10.9 GB
959	fc/5a4010	6583590	genebody_coverage (Sample_40)	COMPLETED	0	2023-02-16 04:09:20.416	55m 32s	54m 44s	76.2%	888.4 MB	2.4 GB	732.8 GB	389.9 MB
1029	13/8d0fda	6583658	stringtie (Sample_62)	COMPLETED	0	2023-02-16 04:52:44.263	12m 19s	11m 50s	98.8%	931.9 MB	1.1 GB	11.5 GB	557.7 MB
831	c1/41f17c	6583462	markDuplicates (Sample_33)	COMPLETED	0	2023-02-16 02:49:03.310	2h 16m 44s	45m 40s	127.3%	26.1 GB	38.3 GB	25 GB	8.9 GB
930	15/74ef3c	6583557	RSeQC (Sample_129)	COMPLETED	0	2023-02-16 03:47:52.509	1h 17m 55s	1h 17m 41s	98.7%	17 GB	18.6 GB	76.5 GB	144.8 MB
910	ff/ebaef2	6583535	genebody_coverage (Sample_131)	COMPLETED	0	2023-02-16 03:32:13.521	1h 35m 1s	1h 34m 42s	72.2%	924.6 MB	2.6 GB	746 GB	425.7 MB
973	f2/902b20	6583599	RSeQC (Sample_35)	COMPLETED	0	2023-02-16 04:14:35.904	53m 19s	50m 42s	99.6%	5.4 GB	7 GB	63.5 GB	112.2 MB
1027	61/b439ad	6583656	RNASeQC (Sample_62)	COMPLETED	0	2023-02-16 04:50:24.801	18m 6s	17m 36s	98.5%	1 GB	2.8 GB	11.5 GB	147.1 MB
928	4a/c03b5e	6583556	genebody_coverage (Sample_129)	COMPLETED	0	2023-02-16 03:47:14.236	1h 21m 45s	1h 21m 35s	75.0%	908.5 MB	2.4 GB	727.8 GB	429.5 MB
906	9c/a3144c	6583540	RSeQC (Sample_131)	COMPLETED	0	2023-02-16 03:36:03.480	1h 33m 57s	1h 33m 17s	97.8%	16.6 GB	18.1 GB	95.6 GB	147.9 MB
971	3c/0c483e	6583604	featureCounts (Sample_35)	COMPLETED	0	2023-02-16 04:17:58.656	53m 51s	14m 21s	205.8%	1.3 GB	1.8 GB	93.5 GB	51.9 GB
1024	57/3751ef	6583650	preseq (Sample_39)	COMPLETED	0	2023-02-16 04:47:24.377	24m 55s	24m 30s	101.4%	17.8 MB	1.7 GB	8.2 GB	449.7 KB
1038	5d/c234c6	6583664	stringtie (Sample_45)	COMPLETED	0	2023-02-16 04:57:34.292	15m 5s	14m 33s	84.5%	887.5 MB	1.1 GB	14.1 GB	554.2 MB
867	d5/731bff	6583491	markDuplicates (Sample_26)	COMPLETED	0	2023-02-16 03:06:13.599	2h 6m 46s	42m 34s	141.8%	31.8 GB	38.4 GB	23.9 GB	7.4 GB
851	48/412aee	6583483	markDuplicates (Sample_122)	COMPLETED	0	2023-02-16 03:00:33.618	2h 13m 26s	48m 37s	130.5%	31.1 GB	38.4 GB	27.3 GB	8.1 GB
1004	3f/c65f0f	6583636	preseq (Sample_50)	COMPLETED	0	2023-02-16 04:37:07.666	37m 13s	36m 36s	100.6%	42.6 MB	1.5 GB	13.5 GB	452.1 KB
895	6a/2b620c	6583520	markDuplicates (Sample_30)	COMPLETED	0	2023-02-16 03:22:43.452	1h 51m 56s	36m 9s	118.4%	24.4 GB	38 GB	23.3 GB	8.6 GB
979	bf/49a41c	6583608	featureCounts (Sample_55)	COMPLETED	0	2023-02-16 04:19:55.333	57m 35s	5m 50s	314.1%	1.1 GB	1.8 GB	54.6 GB	24.3 GB
1052	a9/6fdcdd	6583677	stringtie (Sample_51)	COMPLETED	0	2023-02-16 05:04:28.060	13m 3s	12m 6s	99.4%	677.9 MB	850.4 MB	13.3 GB	527.9 MB
839	f9/45f89c	6583463	markDuplicates (Sample_14)	COMPLETED	0	2023-02-16 02:49:08.443	2h 28m 57s	53m 46s	111.2%	25.9 GB	38.1 GB	35.7 GB	12.1 GB
942	db/cfab41	6583574	genebody_coverage (Sample_27)	COMPLETED	0	2023-02-16 03:59:16.461	1h 19m 59s	1h 19m 40s	74.6%	885.8 MB	2.4 GB	734.7 GB	402.4 MB
965	83/790aed	6583592	genebody_coverage (Sample_38)	COMPLETED	0	2023-02-16 04:10:20.379	1h 8m 55s	1h 8m 2s	69.9%	900.8 MB	4.6 GB	740.8 GB	400.1 MB
961	cf/432ee7	6583594	RNASeQC (Sample_38)	COMPLETED	0	2023-02-16 04:10:21.419	1h 9m 9s	1h 8m 43s	100.1%	1 GB	2.8 GB	13.5 GB	147.1 MB
903	be/a16ef9	6583530	markDuplicates (Sample_25)	COMPLETED	0	2023-02-16 03:28:53.472	1h 51m 17s	36m 49s	125.3%	30.1 GB	38 GB	22 GB	6.8 GB
1032	55/6e65ef	6583667	RNASeQC (Sample_45)	COMPLETED	0	2023-02-16 04:59:46.477	20m 45s	20m 26s	89.0%	1 GB	2.6 GB	14.1 GB	147.1 MB
990	08/035aaa	6583620	RSeQC (Sample_130)	COMPLETED	0	2023-02-16 04:25:24.276	55m 21s	54m 35s	99.2%	9.3 GB	11 GB	47.3 GB	128.3 MB
875	6f/1a651b	6583501	markDuplicates (Sample_16)	COMPLETED	0	2023-02-16 03:09:34.218	2h 11m 21s	50m 29s	132.7%	32.7 GB	38.3 GB	29.4 GB	8.9 GB
1039	66/0f2284	6583674	stringtie (Sample_46)	COMPLETED	0	2023-02-16 05:02:01.855	19m 8s	18m 30s	94.4%	1.1 GB	1.4 GB	14.7 GB	565.8 MB
1026	94/c34af2	6583657	preseq (Sample_62)	COMPLETED	0	2023-02-16 04:50:55.851	30m 36s	29m 32s	101.5%	19.8 MB	1.7 GB	10.2 GB	456.3 KB
1013	a4/8aaf05	6583641	preseq (Sample_31)	COMPLETED	0	2023-02-16 04:39:24.874	43m 9s	42m 29s	101.0%	20.3 MB	1.7 GB	14.2 GB	451.1 KB
1042	c2/edcd47	6583673	RNASeQC (Sample_46)	COMPLETED	0	2023-02-16 05:02:00.863	21m 32s	20m 37s	92.9%	1 GB	2.6 GB	14.7 GB	147.2 MB
977	e9/bf0760	6583612	RSeQC (Sample_55)	COMPLETED	0	2023-02-16 04:22:13.525	1h 1m 34s	1h 1m 3s	98.8%	6.2 GB	7.8 GB	59.2 GB	107.5 MB
841	21/9280ab	6583472	markDuplicates (Sample_101)	COMPLETED	0	2023-02-16 02:53:43.320	2h 31m 29s	59m 40s	123.7%	27.9 GB	38.1 GB	43.6 GB	15.1 GB
962	6c/bdd987	6583595	RSeQC (Sample_38)	COMPLETED	0	2023-02-16 04:10:45.320	1h 14m 37s	1h 13m 29s	99.0%	8 GB	9.7 GB	73.5 GB	118.1 MB
1046	40/da7af1	6583678	RNASeQC (Sample_51)	COMPLETED	0	2023-02-16 05:04:28.455	21m 19s	21m 7s	98.3%	1.2 GB	2.8 GB	13.3 GB	147 MB
1064	94/f5344a	6583691	stringtie (Sample_36)	COMPLETED	0	2023-02-16 05:12:39.675	14m 18s	14m 10s	99.5%	892.8 MB	1.1 GB	15.4 GB	545 MB
924	70/162ace	6583548	genebody_coverage (Sample_119)	COMPLETED	0	2023-02-16 03:42:28.494	1h 44m 34s	1h 44m 11s	69.2%	925 MB	2.6 GB	740 GB	415.4 MB
983	47/024f9d	6583613	RSeQC (Sample_42)	COMPLETED	0	2023-02-16 04:22:21.014	1h 5m 11s	1h 4m 39s	99.3%	6.2 GB	7.7 GB	76.7 GB	110.3 MB
952	ba/54aa3b	6583582	genebody_coverage (Sample_37)	COMPLETED	0	2023-02-16 04:05:02.470	1h 23m 20s	1h 20m 41s	79.2%	883.9 MB	4.7 GB	757.3 GB	404.4 MB
1055	f6/99041b	6583686	RNASeQC (Sample_3)	COMPLETED	0	2023-02-16 05:08:30.559	21m 12s	21m	89.9%	1.2 GB	2.6 GB	15.5 GB	147.2 MB
988	48/7a1ecf	6583615	featureCounts (Sample_42)	COMPLETED	0	2023-02-16 04:23:21.417	1h 6m 51s	12m 36s	243.0%	1.3 GB	1.8 GB	95.6 GB	49.8 GB
1059	58/0ded7c	6583687	stringtie (Sample_3)	COMPLETED	0	2023-02-16 05:09:01.953	21m 51s	21m 42s	96.4%	997.1 MB	1.3 GB	15.4 GB	568.3 MB
1033	27/593590	6583662	preseq (Sample_45)	COMPLETED	0	2023-02-16 04:54:39.945	37m 8s	36m 52s	101.3%	20.2 MB	1.7 GB	12.8 GB	449.3 KB
560	53/bee627	6583188	star (Sample_8)	COMPLETED	0	2023-02-15 19:35:16.287	9h 57m 1s	7h 17m 55s	914.9%	36 GB	38.4 GB	322.8 GB	148.1 GB
1071	c2/c82f85	6583702	stringtie (Sample_57)	COMPLETED	0	2023-02-16 05:20:10.728	12m 7s	11m 26s	102.7%	785.6 MB	945.7 MB	11.3 GB	551.6 MB
1069	8d/34b04f	6583700	RNASeQC (Sample_57)	COMPLETED	0	2023-02-16 05:19:19.308	14m 3s	13m 48s	97.2%	1.1 GB	2.6 GB	11.3 GB	147.1 MB
724	13/cf7c4f	6583353	markDuplicates (Sample_126)	COMPLETED	0	2023-02-16 01:25:39.742	4h 8m 58s	2h 16m 10s	132.9%	33 GB	38.4 GB	22.3 GB	6.9 GB
992	d8/d6c6bb	6583626	featureCounts (Sample_130)	COMPLETED	0	2023-02-16 04:27:40.054	1h 9m 28s	5m 47s	262.4%	1 GB	1.8 GB	43.2 GB	19 GB
1020	25/9dc2a1	6583649	RSeQC (Sample_39)	COMPLETED	0	2023-02-16 04:46:39.172	52m 54s	50m 54s	100.2%	6.2 GB	8 GB	49.9 GB	112.1 MB
1048	03/acbc59	6583676	preseq (Sample_51)	COMPLETED	0	2023-02-16 05:04:02.763	35m 30s	35m 10s	100.0%	20.3 MB	1.5 GB	12 GB	451.6 KB
1060	0f/092e5c	6583696	RNASeQC (Sample_36)	COMPLETED	0	2023-02-16 05:17:30.905	22m 2s	21m 10s	96.4%	1.1 GB	2.6 GB	15.5 GB	147.1 MB
1041	f6/f3decc	6583671	preseq (Sample_46)	COMPLETED	0	2023-02-16 05:00:56.213	40m 1s	39m 27s	101.3%	20.2 MB	1.7 GB	13.4 GB	477.5 KB
949	0a/9ad41b	6583578	markDuplicates (Sample_37)	COMPLETED	0	2023-02-16 04:00:19.553	1h 41m 8s	36m 40s	131.5%	31 GB	38 GB	23.5 GB	7.2 GB
934	27/0dc0a1	6583567	markDuplicates (Sample_28)	COMPLETED	0	2023-02-16 03:55:31.556	1h 46m 46s	40m 1s	126.7%	32.9 GB	38 GB	26 GB	8 GB
1078	4a/0cb1c9	6583706	stringtie (Sample_43)	COMPLETED	0	2023-02-16 05:21:16.709	21m 23s	20m 39s	101.5%	801.5 MB	1.1 GB	15.7 GB	544.9 MB
1085	5c/f83531	6583717	stringtie (Sample_24)	COMPLETED	0	2023-02-16 05:28:26.607	14m 17s	13m 48s	101.8%	768.2 MB	1 GB	15.8 GB	561.9 MB
940	0d/56b552	6583569	markDuplicates (Sample_27)	COMPLETED	0	2023-02-16 03:56:33.878	1h 46m 54s	40m 46s	135.3%	30.7 GB	38 GB	24.4 GB	7.5 GB
1082	b2/7e4efa	6583715	RNASeQC (Sample_24)	COMPLETED	0	2023-02-16 05:27:03.661	18m 35s	17m 49s	100.7%	1 GB	2.8 GB	15.8 GB	147.1 MB
1092	c7/f9cce0	6583721	stringtie (Sample_60)	COMPLETED	0	2023-02-16 05:31:47.715	14m 5s	13m 58s	100.8%	717.8 MB	923.9 MB	17.6 GB	528.9 MB
1058	9d/395f48	6583683	preseq (Sample_3)	COMPLETED	0	2023-02-16 05:05:51.053	40m 47s	40m 17s	99.3%	49.5 MB	1.5 GB	14.2 GB	481.4 KB
1005	76/7cd121	6583638	RSeQC (Sample_50)	COMPLETED	0	2023-02-16 04:38:09.039	1h 9m 19s	1h 9m	99.8%	4.3 GB	6.1 GB	81.6 GB	100.6 MB
714	d1/5fe0a5	6583345	markDuplicates (Sample_13)	COMPLETED	0	2023-02-16 01:15:14.630	4h 32m 38s	2h 29m 15s	123.9%	26.6 GB	38.3 GB	27.6 GB	10 GB
982	8a/0290bf	6583609	genebody_coverage (Sample_55)	COMPLETED	0	2023-02-16 04:20:00.489	1h 27m 58s	1h 27m 21s	76.8%	927.1 MB	4.6 GB	738 GB	401.3 MB
958	c5/0f1454	6583588	markDuplicates (Sample_40)	COMPLETED	0	2023-02-16 04:08:50.299	1h 39m 23s	43m 17s	120.4%	30.9 GB	38.5 GB	24.8 GB	7.4 GB
1001	32/c0951c	6583630	featureCounts (Sample_34)	COMPLETED	0	2023-02-16 04:31:47.597	1h 16m 26s	10m 49s	245.1%	1.2 GB	1.8 GB	83.1 GB	42.8 GB
844	df/eef791	6583475	preseq (Sample_101)	COMPLETED	0	2023-02-16 02:57:43.285	2h 51m 48s	2h 50m 49s	101.6%	21.1 MB	1.7 GB	15.7 GB	481.7 KB
1076	ce/dee129	6583710	RNASeQC (Sample_43)	COMPLETED	0	2023-02-16 05:23:47.659	25m 52s	25m 8s	100.1%	1.1 GB	2.8 GB	15.8 GB	147 MB
999	e4/bb8bf9	6583633	RSeQC (Sample_34)	COMPLETED	0	2023-02-16 04:33:57.605	1h 15m 51s	1h 15m 22s	98.1%	10.3 GB	11.8 GB	70 GB	128.6 MB
533	57/6459d8	6583137	star (Sample_6)	COMPLETED	0	2023-02-15 18:58:50.243	10h 51m 23s	8h 1m 33s	885.5%	35.9 GB	38.3 GB	353.9 GB	180.4 GB
1006	c6/6874fb	6583639	genebody_coverage (Sample_50)	COMPLETED	0	2023-02-16 04:38:23.613	1h 12m	1h 10m 27s	70.4%	885.7 MB	2.4 GB	740.4 GB	392.9 MB
916	28/12bd62	6583545	markDuplicates (Sample_20)	COMPLETED	0	2023-02-16 03:41:43.507	2h 8m 55s	52m 20s	123.8%	26.1 GB	38.1 GB	35.4 GB	12.2 GB
994	0a/a93d97	6583621	markDuplicates (Sample_130)	COMPLETED	0	2023-02-16 04:25:25.472	1h 27m 48s	33m 22s	135.2%	31.4 GB	38 GB	20.3 GB	6.2 GB
887	86/e357b5	6583517	markDuplicates (Sample_11)	COMPLETED	0	2023-02-16 03:20:53.453	2h 32m 30s	1h 15m 4s	122.3%	25.9 GB	38.5 GB	43.7 GB	15.4 GB
1012	70/cf7cb5	6583646	RSeQC (Sample_31)	COMPLETED	0	2023-02-16 04:43:25.085	1h 10m 3s	1h 9m 50s	98.5%	5 GB	6.5 GB	85.9 GB	101.7 MB
1023	f2/79150e	6583648	genebody_coverage (Sample_39)	COMPLETED	0	2023-02-16 04:45:14.160	1h 8m 14s	1h 5m 16s	75.9%	923.3 MB	5 GB	730.4 GB	396 MB
1089	9a/97252d	6583720	RNASeQC (Sample_60)	COMPLETED	0	2023-02-16 05:30:52.991	23m 10s	23m 1s	98.8%	1 GB	2.8 GB	17.7 GB	147 MB
974	c7/c549b2	6583602	genebody_coverage (Sample_35)	COMPLETED	0	2023-02-16 04:17:20.681	1h 38m 43s	1h 38m 3s	61.1%	923.3 MB	2.6 GB	733.9 GB	401.3 MB
1096	9f/d349fe	6583725	RNASeQC (Sample_65)	COMPLETED	0	2023-02-16 05:34:37.710	22m 10s	21m 52s	97.0%	1.1 GB	2.8 GB	15.9 GB	146.9 MB
1100	8e/341419	6583730	stringtie (Sample_65)	COMPLETED	0	2023-02-16 05:40:57.766	16m 10s	15m 39s	97.6%	723.3 MB	928.4 MB	15.8 GB	519.1 MB
995	84/867a93	6583624	genebody_coverage (Sample_130)	COMPLETED	0	2023-02-16 04:26:23.467	1h 31m 45s	1h 30m 57s	77.4%	903.9 MB	4.6 GB	732.7 GB	422.3 MB
1066	1c/49c637	6583692	preseq (Sample_36)	COMPLETED	0	2023-02-16 05:12:59.897	45m 8s	44m 57s	100.0%	22.6 MB	1.7 GB	14.2 GB	453.9 KB
911	26/ed6f81	6583539	markDuplicates (Sample_131)	COMPLETED	0	2023-02-16 03:35:23.824	2h 23m 14s	1h 9m 21s	119.9%	28.2 GB	38.6 GB	44.3 GB	15.5 GB
1025	5d/c2dba0	6583661	RSeQC (Sample_62)	COMPLETED	0	2023-02-16 04:54:39.285	1h 5m	1h 3m 41s	100.0%	8.9 GB	10.6 GB	61.8 GB	129.9 MB
976	e6/314246	6583610	markDuplicates (Sample_55)	COMPLETED	0	2023-02-16 04:20:21.300	1h 40m 18s	45m 29s	129.4%	28.8 GB	38.3 GB	26.8 GB	9.7 GB
927	8b/16114f	6583560	markDuplicates (Sample_129)	COMPLETED	0	2023-02-16 03:48:49.304	2h 12m 30s	1h 1m 10s	122.2%	30 GB	38.5 GB	35.6 GB	13 GB
972	0d/6ac31a	6583600	markDuplicates (Sample_35)	COMPLETED	0	2023-02-16 04:16:21.090	1h 44m 58s	47m 55s	126.8%	31.4 GB	38.5 GB	27.7 GB	8.2 GB
997	7c/8c1892	6583629	genebody_coverage (Sample_34)	COMPLETED	0	2023-02-16 04:30:52.544	1h 30m 27s	1h 28m 30s	73.5%	885.3 MB	5 GB	736.6 GB	408.6 MB
963	28/ae736c	6583593	markDuplicates (Sample_38)	COMPLETED	0	2023-02-16 04:10:20.772	1h 51m 28s	55m 39s	126.6%	28.6 GB	38.5 GB	33.7 GB	11.4 GB
989	ee/863aff	6583614	genebody_coverage (Sample_42)	COMPLETED	0	2023-02-16 04:22:36.994	1h 41m 10s	1h 40m 18s	61.8%	893.7 MB	4.9 GB	733.2 GB	402.1 MB
1116	aa/793868	6583752	stringtie (Sample_53)	COMPLETED	0	2023-02-16 05:49:49.059	14m 44s	14m 9s	102.6%	908.1 MB	1.2 GB	11.8 GB	552.1 MB
1051	fc/d15f6b	6583681	genebody_coverage (Sample_51)	COMPLETED	0	2023-02-16 05:05:04.793	59m 40s	58m 32s	71.8%	891.5 MB	5.1 GB	729.4 GB	393.6 MB
1075	f3/797fc3	6583704	preseq (Sample_43)	COMPLETED	0	2023-02-16 05:20:46.092	44m 59s	43m 57s	100.4%	18.8 MB	1.5 GB	14.5 GB	456 KB
1014	a2/9f800d	6583647	genebody_coverage (Sample_31)	COMPLETED	0	2023-02-16 04:43:50.234	1h 21m 59s	1h 18m 33s	71.5%	899.5 MB	2.4 GB	730.3 GB	387.8 MB
1102	94/fed326	6583742	stringtie (Sample_21)	COMPLETED	0	2023-02-16 05:45:38.590	21m 31s	21m 19s	101.2%	791.7 MB	1000.1 MB	20.3 GB	548.1 MB
1118	d6/7ee86e	6583758	stringtie (Sample_32)	COMPLETED	0	2023-02-16 05:53:32.203	14m 27s	13m 34s	83.5%	1011.9 MB	1.2 GB	12.7 GB	539.4 MB
1047	9a/eca107	6583679	RSeQC (Sample_51)	COMPLETED	0	2023-02-16 05:04:44.458	1h 4m	1h 3m 8s	95.9%	4.1 GB	5.7 GB	72.7 GB	92.4 MB
1112	f2/011652	6583749	RNASeQC (Sample_53)	COMPLETED	0	2023-02-16 05:48:19.737	20m 35s	20m	100.5%	1 GB	2.8 GB	11.8 GB	147.1 MB
1109	b8/928f80	6583745	dupradar (Sample_100)	COMPLETED	0	2023-02-16 05:47:31.541	22m 33s	21m 46s	255.0%	1.8 GB	4.1 GB	142.1 GB	73.5 GB
1002	0e/a2fb07	6583631	markDuplicates (Sample_34)	COMPLETED	0	2023-02-16 04:32:42.957	1h 37m 32s	48m 53s	121.3%	25.4 GB	38.5 GB	31.9 GB	11 GB
